,th0,th1,step,diffLogLikelihood,logLikelihood
0,0.7,0.0,0.0,0.0,-869.4844785586331
1,0.6061126753839864,0.04794252892906643,1.0,51.09560536140066,-818.3888731972324
2,0.5821985479505785,0.0662520110631328,0.7071067811865476,10.41816584496496,-807.9707073522675
3,0.5649214848393205,0.08353764873954435,0.5773502691896257,5.499002319959686,-802.4717050323078
4,0.5560734208694122,0.0959765345549197,0.5,5.6908494518702355,-796.7808555804376
5,0.5518574616942935,0.10526583148853833,0.4472135954999579,0.6438207251152335,-797.4246763055528
6,0.5440009187146753,0.11633776622682403,0.408248290463863,7.830400443598705,-789.5942758619541
7,0.5430020842944211,0.12083561411903394,0.37796447300922725,2.1772354756543564,-787.4170403862997
8,0.5442526940590865,0.12432572245563954,0.3535533905932738,5.6202378818068155,-793.0372782681065
9,0.5410779553162469,0.1285856376947574,0.3333333333333333,7.101014591319085,-785.9362636767875
10,0.5369307001405355,0.12986975968562653,0.31622776601683794,1.7555903941088218,-787.6918540708963
11,0.5364116373462854,0.13144086932324053,0.30151134457776363,1.8002615015940364,-785.8915925693022
12,0.533483427441018,0.13633574793446354,0.28867513459481287,0.459610409041602,-786.3512029783438
13,0.5359168545898382,0.13770536023967575,0.2773500981126146,3.1581137844149225,-783.1930891939289
14,0.5350915091574044,0.14162454901798685,0.2672612419124244,3.0526161744935507,-786.2457053684225
15,0.5335759681556483,0.1416802563049004,0.25819888974716115,1.8209280331038826,-784.4247773353186
16,0.5322619296050543,0.14522553077713965,0.25,0.6091549969988819,-783.8156223383197
17,0.5315872696994213,0.14786047969880292,0.24253562503633297,4.523150676412342,-788.338773014732
18,0.5297814365848614,0.15151918268816228,0.23570226039551584,0.9925337744488161,-787.3462392402832
19,0.5283834655140318,0.15679037104375773,0.22941573387056177,2.590027864279591,-784.7562113760036
20,0.5250807335025519,0.1589447939777373,0.22360679774997896,0.6955911895281588,-785.4518025655318
21,0.5228802631193666,0.1649228197372982,0.2182178902359924,4.1076775055420285,-781.3441250599898
22,0.5221326392710696,0.16631092004852674,0.21320071635561044,1.1400402375501244,-782.4841652975399
23,0.5202165550955475,0.16953554797359613,0.20851441405707477,2.263962227814318,-780.2202030697256
24,0.5206203272133765,0.1697351212100526,0.2041241452319315,2.4981487850914164,-777.7220542846342
25,0.519087053451385,0.1723573581426946,0.2,3.3693450780776857,-781.0913993627119
26,0.5167573430498723,0.17491578067819644,0.19611613513818404,0.19387643449999814,-781.2852757972119
27,0.5143842542807268,0.17766652176539402,0.19245008972987526,0.025454847696892102,-781.3107306449087
28,0.5140815080446375,0.18050854744391293,0.18898223650461363,0.14639854911877137,-781.4571291940275
29,0.5141664176090034,0.1804334888893314,0.18569533817705186,5.920732691979197,-775.5363965020483
30,0.5130209262898379,0.18086050962532402,0.18257418583505536,5.307587612762063,-780.8439841148104
31,0.5122543937695982,0.18462362835132234,0.1796053020267749,3.779506924913676,-777.0644771898967
32,0.5138243922684778,0.18489794428121625,0.1767766952966369,2.601296358381205,-779.6657735482779
33,0.5143883186215015,0.18581666237955657,0.17407765595569785,1.7381138775637055,-781.4038874258416
34,0.5133607027149996,0.18814044379288528,0.17149858514250885,0.6293959053771232,-780.7744915204645
35,0.5137700483341536,0.18938731305603695,0.1690308509457033,3.702499039770487,-777.071992480694
36,0.5144222561917152,0.19199413808775237,0.16666666666666666,5.023192402892619,-782.0951848835866
37,0.5149715554416328,0.19518904509598844,0.1643989873053573,0.8884049910702743,-781.2067798925164
38,0.5145404775423855,0.19621939479148218,0.16222142113076254,4.506476316495878,-776.7003035760205
39,0.5146138666581691,0.19712474114240666,0.16012815380508713,2.4442957707232154,-779.1445993467437
40,0.5137974332541767,0.19777155624961046,0.15811388300841897,0.007548502258828194,-779.1370508444849
41,0.5133354479564993,0.20139902985086414,0.15617376188860607,1.7347577874364788,-777.4022930570484
42,0.5142084454795501,0.20159713169708904,0.1543033499620919,1.9633161985170773,-775.4389768585313
43,0.5122034155471823,0.20306234035737056,0.15249857033260467,1.837009578967809,-777.2759864374991
44,0.5115432739502329,0.20305825695978802,0.15075567228888181,0.7274145212276153,-778.0034009587267
45,0.5113305611274989,0.20501550525429502,0.14907119849998599,8.167697958480062,-769.8357030002467
46,0.5105914960241421,0.2071231510992456,0.14744195615489714,5.103582490147801,-774.9392854903945
47,0.5094641851590891,0.20879699356086515,0.14586499149789456,2.298793927474435,-772.64049156292
48,0.5105806458884917,0.20931742240647164,0.14433756729740643,4.333657132644248,-776.9741486955643
49,0.5098771706266421,0.2101285040723085,0.14285714285714285,4.751059304564478,-772.2230893909998
50,0.510068218207714,0.21052214965671417,0.1414213562373095,3.48599503744299,-775.7090844284428
51,0.5107092174347724,0.21255247729373286,0.14002800840280097,1.3325736716465144,-777.0416581000893
52,0.5103555298171856,0.2133299839909751,0.1386750490563073,2.7187944806482847,-774.322863619441
53,0.5104273052016238,0.21429040451163184,0.13736056394868904,3.918167941950742,-770.4046956774903
54,0.5098383276481532,0.2164311196427502,0.13608276348795434,5.9876340403541235,-776.3923297178444
55,0.5099233495991576,0.21901155847292722,0.13483997249264842,0.4088966731681012,-776.8012263910125
56,0.5093117266634494,0.21910032011061825,0.1336306209562122,3.2460024968227117,-773.5552238941898
57,0.5095436305495679,0.22109611749279506,0.13245323570650439,1.7383915336245082,-771.8168323605653
58,0.5092566464186967,0.22203537485613975,0.13130643285972254,0.6071907208739731,-772.4240230814393
59,0.5087026500122148,0.22253673658202783,0.13018891098082386,0.9671197665858244,-771.4569033148534
60,0.5079327933393907,0.22444819239616695,0.12909944487358058,4.557145571211208,-776.0140488860646
61,0.5075266186372926,0.22602049604670968,0.12803687993289598,1.266823906305035,-774.7472249797596
62,0.5064913354906226,0.22546337022397778,0.1270001270001905,0.9287191657057292,-773.8185058140539
63,0.5069587979103438,0.22624940828933027,0.12598815766974242,4.090372724835561,-769.7281330892183
64,0.5055005601710403,0.22736053133933865,0.125,4.681253689579535,-774.4093867787979
65,0.5055657878326542,0.2274267179521482,0.12403473458920845,0.09493206407182697,-774.314454714726
66,0.50541592262077,0.2282195602479735,0.12309149097933274,1.8283275411026807,-772.4861271736233
67,0.5052246982529239,0.22740440811193688,0.12216944435630522,4.526773586188028,-777.0129007598114
68,0.5052628064882598,0.22718665354067616,0.12126781251816648,2.1217056722880443,-774.8911950875233
69,0.5053429228307408,0.2288405269411126,0.1203858530857692,4.222784176011373,-770.668410911512
70,0.5051799152805623,0.22831658011493944,0.11952286093343936,6.727521510858878,-777.3959324223708
71,0.5047473981348775,0.22909362916345008,0.11867816581938534,8.774112281748444,-768.6218201406224
72,0.5045473035340694,0.2303016774625636,0.11785113019775792,6.371011019484172,-774.9928311601066
73,0.504971188158505,0.23021192171666982,0.11704114719613057,1.1350458326238595,-773.8577853274827
74,0.5052723892757328,0.2314311986731064,0.11624763874381928,2.5597561355767766,-776.4175414630595
75,0.5060400367147401,0.2327458764532371,0.11547005383792515,1.0850602385016828,-775.3324812245578
76,0.5046756089638946,0.23352702723586174,0.11470786693528089,4.0298358488938675,-771.3026453756639
77,0.5047697108639094,0.23323499654756452,0.11396057645963795,2.581300098300403,-773.8839454739643
78,0.5047608533069037,0.23393356014983693,0.11322770341445958,5.442535120252842,-768.4414103537115
79,0.5047342351188663,0.23346957531019358,0.1125087900926024,5.0959542792747925,-773.5373646329863
80,0.5037534771938722,0.23431120690010032,0.11180339887498948,0.14858973392756525,-773.3887748990587
81,0.5033996897221529,0.23466401565546924,0.1111111111111111,1.6459044792698023,-775.0346793783285
82,0.5034803708374772,0.23480808886063342,0.11043152607484655,0.797323339296554,-774.237356039032
